game_date,game_id,play_type,down,ydstogo,yardline_100,qtr,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,goal_to_go,posteam,defteam,season_type
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,78.0,1.0,3596.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,75.0,1.0,3558.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,64.0,1.0,3520.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,21.0,75.0,1.0,3477.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,3.0,23.0,77.0,1.0,3434.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,77.0,1.0,3387.0,0.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,74.0,1.0,3355.0,0.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,7.0,74.0,1.0,3351.0,0.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,66.0,1.0,3334.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,5.0,61.0,1.0,3306.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,48.0,1.0,3268.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,9.0,47.0,1.0,3235.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,15.0,39.0,1.0,3185.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,15.0,39.0,1.0,3142.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,3.0,27.0,1.0,3098.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,22.0,1.0,3058.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,19.0,1.0,3017.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,12.0,24.0,1.0,3014.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,75.0,1.0,2996.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,64.0,1.0,2973.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,8.0,62.0,1.0,2954.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,15.0,54.0,1.0,2893.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,49.0,1.0,2821.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,2.0,1.0,40.0,1.0,2781.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,15.0,43.0,1.0,2740.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,9.0,37.0,1.0,2711.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,25.0,2.0,2700.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,2.0,3.0,18.0,2.0,2666.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,65.0,2.0,2660.0,-4.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,4.0,59.0,2.0,2621.0,-4.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,14.0,2.0,2585.0,-4.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,6.0,10.0,2.0,2543.0,-4.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,3.0,2.0,6.0,2.0,2499.0,-4.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,1.0,1.0,2.0,2449.0,-4.0,3.0,3.0,1.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,1.0,1.0,2.0,2410.0,-4.0,3.0,3.0,1.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,55.0,2.0,2398.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,6.0,51.0,2.0,2378.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,5.0,50.0,2.0,2326.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,40.0,2.0,2295.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,5.0,35.0,2.0,2270.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,3.0,1.0,31.0,2.0,2231.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,23.0,2.0,2188.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,8.0,21.0,2.0,2150.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,8.0,21.0,2.0,2142.0,-3.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,71.0,2.0,2093.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,10.0,71.0,2.0,2089.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,10.0,71.0,2.0,2086.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,60.0,2.0,2050.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,20.0,53.0,2.0,2008.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,23.0,56.0,2.0,1969.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,12.0,45.0,2.0,1927.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,5.0,15.0,2.0,1917.0,0.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,8.0,8.0,2.0,1876.0,0.0,3.0,3.0,1.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,4.0,4.0,2.0,1832.0,0.0,3.0,3.0,1.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,71.0,2.0,1823.0,-7.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,85.0,3.0,1796.0,-7.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,8.0,83.0,3.0,1759.0,-7.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,66.0,3.0,1735.0,-7.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,9.0,65.0,3.0,1700.0,-7.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,7.0,63.0,3.0,1675.0,-7.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,81.0,3.0,1647.0,7.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,11.0,82.0,3.0,1605.0,7.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,30.0,3.0,1553.0,7.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,10.0,30.0,3.0,1549.0,7.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,10.0,30.0,3.0,1502.0,7.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,73.0,3.0,1449.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,10.0,73.0,3.0,1445.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,61.0,3.0,1418.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,58.0,3.0,1383.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,7.0,58.0,3.0,1378.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,15.0,52.0,3.0,1345.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,44.0,3.0,1323.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,3.0,1.0,38.0,3.0,1295.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,36.0,3.0,1270.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,2.0,2.0,28.0,3.0,1245.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,25.0,3.0,1192.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,2.0,10.0,25.0,3.0,1185.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,5.0,20.0,3.0,1143.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,72.0,3.0,1135.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,3.0,65.0,3.0,1097.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,60.0,3.0,1071.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,8.0,58.0,3.0,1041.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,4.0,54.0,3.0,1000.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,73.0,3.0,953.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,63.0,3.0,920.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,9.0,62.0,4.0,900.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,13.0,66.0,4.0,878.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,13.0,97.0,4.0,813.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,13.0,97.0,4.0,809.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,11.0,95.0,4.0,769.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,83.0,4.0,726.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,8.0,81.0,4.0,684.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,71.0,4.0,652.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,60.0,4.0,608.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,10.0,60.0,4.0,603.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,9.0,59.0,4.0,561.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,83.0,4.0,549.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,10.0,83.0,4.0,544.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,15.0,88.0,4.0,541.0,-10.0,3.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,40.0,4.0,523.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,37.0,4.0,479.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,3.0,33.0,4.0,434.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,28.0,4.0,397.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,12.0,30.0,4.0,356.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,2.0,21.0,39.0,4.0,330.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,run,3.0,17.0,35.0,4.0,288.0,10.0,3.0,3.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,64.0,4.0,274.0,-10.0,2.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,4.0,58.0,4.0,256.0,-10.0,2.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,37.0,4.0,232.0,-10.0,2.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,5.0,32.0,4.0,209.0,-10.0,2.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,19.0,4.0,204.0,-10.0,2.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,3.0,3.0,4.0,197.0,-10.0,2.0,3.0,1.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,2.0,3.0,3.0,4.0,193.0,-10.0,2.0,3.0,1.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,5.0,5.0,4.0,173.0,-10.0,2.0,3.0,1.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,1.0,10.0,74.0,4.0,155.0,7.0,3.0,2.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,7.0,71.0,4.0,149.0,7.0,3.0,1.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,4.0,68.0,4.0,143.0,7.0,3.0,0.0,0.0,ARI,NO,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,58.0,4.0,109.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,run,2.0,10.0,58.0,4.0,105.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,1.0,49.0,4.0,85.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,1.0,10.0,43.0,4.0,80.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,5.0,38.0,4.0,62.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,10.0,33.0,4.0,48.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,10.0,33.0,4.0,43.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,4.0,1.0,24.0,4.0,26.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,2.0,10.0,18.0,4.0,13.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,3.0,10.0,18.0,4.0,9.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_ARI_NO,pass,4.0,10.0,18.0,4.0,4.0,-7.0,0.0,3.0,0.0,NO,ARI,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,50.0,1.0,3594.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,2.0,42.0,1.0,3553.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,39.0,1.0,3513.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,7.0,36.0,1.0,3470.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,3.0,2.0,31.0,1.0,3464.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,14.0,1.0,3424.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,11.0,15.0,1.0,3383.0,0.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,69.0,1.0,3374.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,4.0,63.0,1.0,3353.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,3.0,62.0,1.0,3310.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,59.0,1.0,3269.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,5.0,54.0,1.0,3235.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,3.0,3.0,52.0,1.0,3199.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,41.0,1.0,3157.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,28.0,1.0,3115.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,22.0,1.0,3040.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,10.0,22.0,1.0,3032.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,7.0,19.0,1.0,2974.0,-7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,65.0,1.0,2909.0,4.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,1.0,56.0,1.0,2866.0,4.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,3.0,1.0,56.0,1.0,2845.0,4.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,85.0,1.0,2799.0,-4.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,74.0,1.0,2759.0,-4.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,54.0,1.0,2719.0,-4.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,8.0,52.0,2.0,2700.0,-4.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,3.0,3.0,47.0,2.0,2658.0,-4.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,30.0,2.0,2621.0,-4.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,77.0,2.0,2609.0,-3.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,10.0,77.0,2.0,2605.0,-3.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,6.0,73.0,2.0,2565.0,-3.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,69.0,2.0,2523.0,3.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,5.0,64.0,2.0,2482.0,3.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,15.0,2.0,2431.0,3.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,5.0,10.0,2.0,2391.0,3.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,70.0,2.0,2381.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,3.0,63.0,2.0,2340.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,55.0,2.0,2295.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,10.0,55.0,2.0,2290.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,9.0,54.0,2.0,2251.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,37.0,2.0,2228.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,25.0,2.0,2188.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,3.0,18.0,2.0,2146.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,3.0,18.0,2.0,2108.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,12.0,2.0,2067.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,10.0,12.0,2.0,2064.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,8.0,10.0,2.0,2020.0,-10.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,54.0,2.0,1963.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,37.0,2.0,1923.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,5.0,32.0,2.0,1918.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,5.0,32.0,2.0,1913.0,7.0,2.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,17.0,2.0,1906.0,7.0,2.0,2.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,25.0,32.0,2.0,1898.0,7.0,2.0,1.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,3.0,24.0,31.0,2.0,1891.0,7.0,2.0,0.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,73.0,2.0,1825.0,-10.0,0.0,2.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,10.0,47.0,2.0,1807.0,-10.0,0.0,1.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,65.0,3.0,1800.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,7.0,62.0,3.0,1757.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,7.0,62.0,3.0,1722.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,23.0,3.0,1674.0,7.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,60.0,3.0,1668.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,5.0,55.0,3.0,1635.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,3.0,2.0,52.0,3.0,1595.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,47.0,3.0,1554.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,1.0,10.0,36.0,3.0,1509.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,2.0,10.0,36.0,3.0,1503.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,8.0,34.0,3.0,1461.0,-14.0,3.0,3.0,0.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,4.0,4.0,3.0,1415.0,-14.0,3.0,3.0,1.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,2.0,2.0,3.0,1371.0,-14.0,3.0,3.0,1.0,BUF,BAL,REG
2025-09-07,2025_01_BAL_BUF,run,1.0,10.0,67.0,3.0,1362.0,8.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,run,2.0,5.0,62.0,3.0,1324.0,8.0,3.0,3.0,0.0,BAL,BUF,REG
2025-09-07,2025_01_BAL_BUF,pass,3.0,10.0,67.0,3.0,1290.0,8.0,3.0,3.0,0.0,BAL,BUF,REG
